URL,Title,Selection,Folder,Timestamp,Tags
https://www.bvp.com/memos/linkedin,https://www.bvp.com/memos/linkedin,,Unread,1609683180,[]
https://www.nytimes.com/2024/04/07/opinion/larry-david-curb-philosophy.html,"Larry David, Philosopher King",,Unread,1712687785,[]
https://www.linkedin.com/pulse/nike-epic-saga-value-destruction-massimo-giunco-llplf,Nike: An Epic Saga of Value Destruction,,Unread,1723050006,[]
https://www.himalmag.com/politics/reliance-ambani-anant-elephants-wildlife-vantara-radhe-krishna-trust-greens,The costs of Reliance’s wildlife ambitions,,Unread,1711390568,[]
https://what-if.xkcd.com/161/,https://what-if.xkcd.com/161/,,Unread,1671048863,[]
https://www.rollingstone.com/culture/culture-news/the-steve-jobs-nobody-knew-71168/,The Steve Jobs Nobody Knew,,Unread,1586508880,[]
https://getpocket.com/explore/item/the-bitcoin-paradox,https://getpocket.com/explore/item/the-bitcoin-paradox,,Unread,1571938073,[]
https://andrewchen.com/the-next-feature-fallacy-the-fallacy-that-the-next-new-feature-will-suddenly-make-people-use-your-product/,https://andrewchen.com/the-next-feature-fallacy-the-fallacy-that-the-next-new-feature-will-suddenly-make-people-use-your-product/,,Unread,1669660691,[]
https://www.newyorker.com/magazine/2020/04/13/the-quest-for-a-pandemic-pill,The Quest for a Pandemic Pill | The New Yorker,,Unread,1586936089,[]
https://www.project-syndicate.org/commentary/united-states-has-no-external-deficit-by-ricardo-hausmann-2018-03,https://www.project-syndicate.org/commentary/united-states-has-no-external-deficit-by-ricardo-hausmann-2018-03,,Unread,1524424015,[]
https://www.bloomberg.com/news/features/2019-10-03/how-private-equity-works-and-took-over-everything,https://www.bloomberg.com/news/features/2019-10-03/how-private-equity-works-and-took-over-everything,,Unread,1571940334,[]
https://www.kunle.app/june-2020-wave-hunting.html,Wave hunting,,Unread,1716278913,[]
https://www.lennysnewsletter.com/p/validating-your-startup-idea,https://www.lennysnewsletter.com/p/validating-your-startup-idea,,Unread,1653851069,[]
https://www.strategy-business.com/article/The-Rise-of-the-Last-Mile-Exchange,https://www.strategy-business.com/article/The-Rise-of-the-Last-Mile-Exchange?gko=7cf43,,Unread,1534944493,[]
https://getpocket.com/explore/item/little-prince-author-antoine-de-saint-exupry-on-losing-a-friend,“Little Prince” Author Antoine de Saint-Exupéry on Losing a Friend,,Unread,1715291831,[]
https://www.experimental-history.com/p/so-you-wanna-de-bog-yourself,So you wanna de-bog yourself,,Unread,1712550134,[]
https://kwokchain.com/2020/01/23/underutilized-fixed-assets/,Underutilized Fixed Assets,,Unread,1715559369,[]
https://kareem.substack.com/p/what-i-think-about-lebron-breaking,https://kareem.substack.com/p/what-i-think-about-lebron-breaking,,Unread,1676234736,[]
https://www.project-syndicate.org/commentary/more-resilient-global-financial-system-by-hans-helmut-kotz-and-susan-lund-2017-09,https://www.project-syndicate.org/commentary/more-resilient-global-financial-system-by-hans-helmut-kotz-and-susan-lund-2017-09,,Unread,1504768801,[]
https://teachyourselfcs.com/,Teach Yourself Computer Science,,Unread,1741044692,[]
https://blog.johnluttig.com/p/when-tailwinds-vanish,When Tailwinds Vanish,,Unread,1717165083,[]
https://www.thereadinglists.com/best-economics-books-for-beginners/,https://www.thereadinglists.com/best-economics-books-for-beginners/,,Unread,1610894941,[]
https://www.theatlantic.com/magazine/archive/2022/04/mohammed-bin-salman-saudi-arabia-palace-interview/622822/,https://www.theatlantic.com/magazine/archive/2022/04/mohammed-bin-salman-saudi-arabia-palace-interview/622822/,,Unread,1647028791,[]
https://pmarchive.com/pmarchive-jekyll/psychology_of_entrepreneurial_misjudgment,https://fictivekin.github.io/pmarchive-jekyll//psychology_of_entrepreneurial_misjudgment,,Unread,1674841270,[]
https://manassaloi.com/2020/02/01/pm-interview-questions.html,https://manassaloi.com/2020/02/01/pm-interview-questions.html,,Unread,1654978333,[]
